Point,Corner,Lx,vb,vd,vg,Pass/Fail,capbd,capbs,cdd,cgb,cgd,cgdo,cgg,cgs,cgso,css,gds,gm,gmbs,id,vth,vb,vd,vg,nid,sfl,l
7440,nom,5e-6,100e-3,1.3,1.9,,-5.642e-15,-25.92e-15,8.103e-15,-6.939e-15,-1.903e-15,954.5e-18,82.11e-15,-73.26e-15,956.6e-18,99.04e-15,741.5e-9,47.69e-6,10.31e-6,-31.84e-6,-689.4e-3,-100e-3,-1.3,-1.9,648.1e-27,10.4e-21,5e-6
7441,nom,5e-6,100e-3,1.3,2,,-5.749e-15,-25.59e-15,9.446e-15,-6.543e-15,-2.648e-15,955.2e-18,82.74e-15,-73.55e-15,956.6e-18,99.07e-15,1.285e-6,50.18e-6,10.88e-6,-36.74e-6,-689.5e-3,-100e-3,-1.3,-2,687.8e-27,13.52e-21,5e-6
7442,nom,5e-6,100e-3,1.3,2.1,,-5.913e-15,-25.26e-15,11.86e-15,-6.126e-15,-3.988e-15,955.6e-18,83.86e-15,-73.75e-15,956.6e-18,99.14e-15,2.551e-6,51.86e-6,11.36e-6,-41.85e-6,-689.5e-3,-100e-3,-1.3,-2.1,725.5e-27,17.16e-21,5e-6
7443,nom,5e-6,100e-3,1.3,2.2,,-6.138e-15,-24.9e-15,15.84e-15,-5.693e-15,-6.197e-15,955.9e-18,85.65e-15,-73.76e-15,956.6e-18,99.31e-15,5.016e-6,52.33e-6,11.7e-6,-47.06e-6,-689.5e-3,-100e-3,-1.3,-2.2,777.3e-27,21.28e-21,5e-6
7444,nom,5e-6,100e-3,1.3,2.3,,-6.395e-15,-24.53e-15,21.49e-15,-5.267e-15,-9.33e-15,956.1e-18,88.11e-15,-73.52e-15,956.6e-18,99.62e-15,8.545e-6,51.75e-6,11.91e-6,-52.27e-6,-689.5e-3,-100e-3,-1.3,-2.3,836.8e-27,25.78e-21,5e-6
7445,nom,5e-6,100e-3,1.3,2.4,,-6.633e-15,-24.13e-15,28.2e-15,-4.883e-15,-13.06e-15,956.2e-18,90.93e-15,-72.99e-15,956.6e-18,100.1e-15,12.58e-6,50.63e-6,12.06e-6,-57.38e-6,-689.5e-3,-100e-3,-1.3,-2.4,894.4e-27,30.61e-21,5e-6
7446,nom,5e-6,100e-3,1.3,2.5,,-6.811e-15,-23.73e-15,35.08e-15,-4.565e-15,-16.87e-15,956.3e-18,93.7e-15,-72.27e-15,956.6e-18,100.7e-15,16.76e-6,49.29e-6,12.18e-6,-62.37e-6,-689.5e-3,-100e-3,-1.3,-2.5,950.1e-27,35.7e-21,5e-6
7447,nom,5e-6,100e-3,1.3,2.6,,-6.919e-15,-23.34e-15,41.49e-15,-4.316e-15,-20.43e-15,956.4e-18,96.18e-15,-71.44e-15,956.6e-18,101.3e-15,20.92e-6,47.89e-6,12.29e-6,-67.23e-6,-689.5e-3,-100e-3,-1.3,-2.6,1.004e-24,41.03e-21,5e-6
7448,nom,5e-6,100e-3,1.3,2.7,,-6.968e-15,-22.98e-15,47.18e-15,-4.127e-15,-23.58e-15,956.4e-18,98.28e-15,-70.57e-15,956.6e-18,101.9e-15,25.02e-6,46.46e-6,12.38e-6,-71.94e-6,-689.6e-3,-100e-3,-1.3,-2.7,1.056e-24,46.54e-21,5e-6
7449,nom,5e-6,100e-3,1.4,0,,-5.315e-15,311.8e-18,5.909e-15,-34.31e-15,-593.8e-18,593.8e-18,44.64e-15,-9.738e-15,889.7e-18,9.426e-15,1.812e-18,6.616e-15,2.031e-15,-223e-18,-689.3e-3,-100e-3,-1.4,-0,95.58e-36,2.841e-42,5e-6
7450,nom,5e-6,100e-3,1.4,100e-3,,-5.315e-15,-356.9e-18,5.915e-15,-31.76e-15,-599.9e-18,599.9e-18,41.46e-15,-9.102e-15,921.7e-18,9.458e-15,37.01e-18,135.1e-15,39.75e-15,-4.483e-15,-689.3e-3,-100e-3,-1.4,-100e-3,1.933e-33,1.185e-39,5e-6
7451,nom,5e-6,100e-3,1.4,200e-3,,-5.315e-15,-896.8e-18,5.922e-15,-29.7e-15,-606.7e-18,606.7e-18,38.88e-15,-8.579e-15,938.9e-18,9.476e-15,754.8e-18,2.753e-12,774.9e-15,-91.36e-15,-689.3e-3,-100e-3,-1.4,-200e-3,39e-33,492.9e-39,5e-6
7452,nom,5e-6,100e-3,1.4,300e-3,,-5.315e-15,-1.344e-15,5.93e-15,-27.99e-15,-614.4e-18,614.4e-18,36.75e-15,-8.141e-15,947.2e-18,9.485e-15,15.31e-15,55.63e-12,14.95e-12,-1.853e-12,-689.3e-3,-100e-3,-1.4,-300e-3,780.1e-33,202.7e-36,5e-6
7453,nom,5e-6,100e-3,1.4,400e-3,,-5.315e-15,-1.726e-15,5.939e-15,-26.55e-15,-623.1e-18,623.1e-18,34.95e-15,-7.777e-15,951.2e-18,9.503e-15,302.7e-15,1.083e-9,277.4e-12,-36.64e-12,-689.3e-3,-100e-3,-1.4,-400e-3,15.03e-30,79.21e-33,5e-6
7454,nom,5e-6,100e-3,1.4,500e-3,,-5.315e-15,-2.145e-15,5.949e-15,-25.28e-15,-633.1e-18,633.1e-18,33.56e-15,-7.647e-15,953.3e-18,9.792e-15,5.429e-12,18.31e-9,4.479e-9,-657e-12,-689.3e-3,-100e-3,-1.4,-500e-3,251.9e-30,25.18e-30,5e-6
7455,nom,5e-6,100e-3,1.4,600e-3,,-5.316e-15,-4.144e-15,5.96e-15,-23.47e-15,-644.8e-18,644.8e-18,35.2e-15,-11.09e-15,954.5e-18,15.23e-15,75.37e-12,223.3e-9,52.63e-9,-9.099e-9,-689.3e-3,-100e-3,-1.4,-600e-3,3.05e-27,4.32e-27,5e-6
7456,nom,5e-6,100e-3,1.4,700e-3,,-5.319e-15,-18.46e-15,5.975e-15,-16.43e-15,-659.1e-18,658.6e-18,60.27e-15,-43.18e-15,955.2e-18,61.63e-15,722.3e-12,1.713e-6,396.2e-9,-86.08e-9,-689.3e-3,-100e-3,-1.4,-700e-3,23.32e-27,272.2e-27,5e-6
7457,nom,5e-6,100e-3,1.4,800e-3,,-5.322e-15,-28.62e-15,5.995e-15,-11.44e-15,-677.5e-18,675.3e-18,79.57e-15,-67.45e-15,955.6e-18,96.05e-15,3.864e-9,5.862e-6,1.343e-6,-447.2e-9,-689.3e-3,-100e-3,-1.4,-800e-3,79.64e-27,4.993e-24,5e-6
7458,nom,5e-6,100e-3,1.4,900e-3,,-5.324e-15,-29.17e-15,6.02e-15,-10.68e-15,-700.8e-18,695.7e-18,81.17e-15,-69.78e-15,955.9e-18,98.92e-15,11.5e-9,10.75e-6,2.448e-6,-1.28e-6,-689.3e-3,-100e-3,-1.4,-900e-3,146e-27,31.83e-24,5e-6
7459,nom,5e-6,100e-3,1.4,1,,-5.326e-15,-28.89e-15,6.054e-15,-10.28e-15,-730.7e-18,721.5e-18,81.22e-15,-70.21e-15,956.1e-18,99.06e-15,24.17e-9,15.25e-6,3.446e-6,-2.583e-6,-689.4e-3,-100e-3,-1.4,-1,206.7e-27,110.8e-24,5e-6
7460,nom,5e-6,100e-3,1.4,1.1,,-5.328e-15,-28.56e-15,6.097e-15,-9.9e-15,-769.3e-18,754.3e-18,81.22e-15,-70.55e-15,956.2e-18,99.07e-15,42.18e-9,19.47e-6,4.365e-6,-4.32e-6,-689.4e-3,-100e-3,-1.4,-1.1,263.7e-27,278.1e-24,5e-6
7461,nom,5e-6,100e-3,1.4,1.2,,-5.332e-15,-28.23e-15,6.154e-15,-9.528e-15,-819.2e-18,795.7e-18,81.23e-15,-70.89e-15,956.3e-18,99.07e-15,66.05e-9,23.54e-6,5.234e-6,-6.471e-6,-689.4e-3,-100e-3,-1.4,-1.2,318.4e-27,575.4e-24,5e-6
7462,nom,5e-6,100e-3,1.4,1.3,,-5.336e-15,-27.9e-15,6.224e-15,-9.16e-15,-879.8e-18,844e-18,81.26e-15,-71.22e-15,956.4e-18,99.07e-15,96.48e-9,27.47e-6,6.062e-6,-9.021e-6,-689.4e-3,-100e-3,-1.4,-1.3,371.2e-27,1.049e-21,5e-6
7463,nom,5e-6,100e-3,1.4,1.4,,-5.342e-15,-27.57e-15,6.304e-15,-8.795e-15,-944.2e-18,889.8e-18,81.3e-15,-71.56e-15,956.4e-18,99.06e-15,134.4e-9,31.25e-6,6.853e-6,-11.96e-6,-689.4e-3,-100e-3,-1.4,-1.4,422.2e-27,1.748e-21,5e-6
7464,nom,5e-6,100e-3,1.4,1.5,,-5.35e-15,-27.24e-15,6.387e-15,-8.432e-15,-1.005e-15,921.7e-18,81.34e-15,-71.9e-15,956.5e-18,99.06e-15,181.3e-9,34.9e-6,7.61e-6,-15.26e-6,-689.4e-3,-100e-3,-1.4,-1.5,471.2e-27,2.725e-21,5e-6
7465,nom,5e-6,100e-3,1.4,1.6,,-5.362e-15,-26.91e-15,6.484e-15,-8.07e-15,-1.066e-15,938.9e-18,81.38e-15,-72.24e-15,956.5e-18,99.06e-15,239.3e-9,38.4e-6,8.336e-6,-18.93e-6,-689.4e-3,-100e-3,-1.4,-1.6,518.4e-27,4.036e-21,5e-6
7466,nom,5e-6,100e-3,1.4,1.7,,-5.378e-15,-26.58e-15,6.622e-15,-7.708e-15,-1.146e-15,947.2e-18,81.44e-15,-72.58e-15,956.5e-18,99.05e-15,312.7e-9,41.75e-6,9.034e-6,-22.93e-6,-689.4e-3,-100e-3,-1.4,-1.7,563.9e-27,5.735e-21,5e-6
7467,nom,5e-6,100e-3,1.4,1.8,,-5.401e-15,-26.25e-15,6.842e-15,-7.344e-15,-1.27e-15,951.3e-18,81.54e-15,-72.93e-15,956.5e-18,99.05e-15,410.7e-9,44.94e-6,9.705e-6,-27.27e-6,-689.4e-3,-100e-3,-1.4,-1.8,607.5e-27,7.879e-21,5e-6
7468,nom,5e-6,100e-3,1.4,1.9,,-5.437e-15,-25.91e-15,7.217e-15,-6.977e-15,-1.479e-15,953.4e-18,81.72e-15,-73.26e-15,956.6e-18,99.05e-15,555.8e-9,47.94e-6,10.35e-6,-31.91e-6,-689.4e-3,-100e-3,-1.4,-1.9,649.3e-27,10.52e-21,5e-6
7469,nom,5e-6,100e-3,1.4,2,,-5.491e-15,-25.58e-15,7.879e-15,-6.604e-15,-1.847e-15,954.5e-18,82.04e-15,-73.59e-15,956.6e-18,99.06e-15,808.3e-9,50.72e-6,10.96e-6,-36.84e-6,-689.5e-3,-100e-3,-1.4,-2,689.4e-27,13.71e-21,5e-6
7470,nom,5e-6,100e-3,1.4,2.1,,-5.575e-15,-25.25e-15,9.071e-15,-6.221e-15,-2.509e-15,955.2e-18,82.6e-15,-73.87e-15,956.6e-18,99.08e-15,1.336e-6,53.09e-6,11.53e-6,-42.03e-6,-689.5e-3,-100e-3,-1.4,-2.1,727.7e-27,17.48e-21,5e-6
7471,nom,5e-6,100e-3,1.4,2.2,,-5.698e-15,-24.91e-15,11.18e-15,-5.825e-15,-3.679e-15,955.6e-18,83.58e-15,-74.08e-15,956.6e-18,99.15e-15,2.526e-6,54.72e-6,12.01e-6,-47.42e-6,-689.5e-3,-100e-3,-1.4,-2.2,764e-27,21.82e-21,5e-6
7472,nom,5e-6,100e-3,1.4,2.3,,-5.863e-15,-24.56e-15,14.66e-15,-5.421e-15,-5.61e-15,955.9e-18,85.16e-15,-74.13e-15,956.6e-18,99.3e-15,4.845e-6,55.2e-6,12.37e-6,-52.93e-6,-689.5e-3,-100e-3,-1.4,-2.3,811.7e-27,26.7e-21,5e-6
7473,nom,5e-6,100e-3,1.4,2.4,,-6.049e-15,-24.19e-15,19.69e-15,-5.029e-15,-8.402e-15,956.1e-18,87.37e-15,-73.94e-15,956.6e-18,99.59e-15,8.234e-6,54.61e-6,12.6e-6,-58.42e-6,-689.5e-3,-100e-3,-1.4,-2.4,869.5e-27,32.01e-21,5e-6
7474,nom,5e-6,100e-3,1.4,2.5,,-6.216e-15,-23.79e-15,25.88e-15,-4.675e-15,-11.83e-15,956.2e-18,89.99e-15,-73.49e-15,956.6e-18,100e-15,12.18e-6,53.43e-6,12.77e-6,-63.82e-6,-689.5e-3,-100e-3,-1.4,-2.5,925.5e-27,37.67e-21,5e-6
7475,nom,5e-6,100e-3,1.4,2.6,,-6.332e-15,-23.39e-15,32.43e-15,-4.38e-15,-15.47e-15,956.3e-18,92.67e-15,-72.83e-15,956.6e-18,100.5e-15,16.29e-6,52.02e-6,12.91e-6,-69.08e-6,-689.6e-3,-100e-3,-1.4,-2.6,979.6e-27,43.62e-21,5e-6
7476,nom,5e-6,100e-3,1.4,2.7,,-6.389e-15,-23e-15,38.7e-15,-4.149e-15,-18.94e-15,956.4e-18,95.14e-15,-72.05e-15,956.6e-18,101.1e-15,20.41e-6,50.53e-6,13.03e-6,-74.21e-6,-689.6e-3,-100e-3,-1.4,-2.7,1.032e-24,49.82e-21,5e-6
7477,nom,5e-6,100e-3,1.5,0,,-5.201e-15,311.8e-18,5.789e-15,-34.31e-15,-588.3e-18,588.3e-18,44.64e-15,-9.738e-15,889.7e-18,9.426e-15,1.727e-18,6.622e-15,2.033e-15,-223.2e-18,-689.3e-3,-100e-3,-1.5,-0,95.66e-36,2.845e-42,5e-6
7478,nom,5e-6,100e-3,1.5,100e-3,,-5.201e-15,-356.9e-18,5.795e-15,-31.76e-15,-593.8e-18,593.8e-18,41.45e-15,-9.102e-15,921.7e-18,9.458e-15,35.26e-18,135.2e-15,39.78e-15,-4.486e-15,-689.3e-3,-100e-3,-1.5,-100e-3,1.934e-33,1.187e-39,5e-6
7479,nom,5e-6,100e-3,1.5,200e-3,,-5.201e-15,-896.8e-18,5.801e-15,-29.7e-15,-599.9e-18,599.9e-18,38.88e-15,-8.579e-15,938.9e-18,9.476e-15,719.2e-18,2.755e-12,775.5e-15,-91.43e-15,-689.3e-3,-100e-3,-1.5,-200e-3,39.03e-33,493.7e-39,5e-6
7480,nom,5e-6,100e-3,1.5,300e-3,,-5.201e-15,-1.344e-15,5.808e-15,-27.99e-15,-606.7e-18,606.7e-18,36.74e-15,-8.141e-15,947.2e-18,9.485e-15,14.59e-15,55.67e-12,14.96e-12,-1.854e-12,-689.3e-3,-100e-3,-1.5,-300e-3,780.7e-33,203e-36,5e-6
7481,nom,5e-6,100e-3,1.5,400e-3,,-5.201e-15,-1.726e-15,5.815e-15,-26.55e-15,-614.4e-18,614.4e-18,34.94e-15,-7.777e-15,951.2e-18,9.503e-15,288.4e-15,1.084e-9,277.7e-12,-36.67e-12,-689.3e-3,-100e-3,-1.5,-400e-3,15.05e-30,79.35e-33,5e-6
7482,nom,5e-6,100e-3,1.5,500e-3,,-5.201e-15,-2.145e-15,5.824e-15,-25.28e-15,-623.1e-18,623.1e-18,33.55e-15,-7.647e-15,953.3e-18,9.792e-15,5.173e-12,18.33e-9,4.482e-9,-657.5e-12,-689.3e-3,-100e-3,-1.5,-500e-3,252.1e-30,25.23e-30,5e-6
7483,nom,5e-6,100e-3,1.5,600e-3,,-5.201e-15,-4.144e-15,5.834e-15,-23.47e-15,-633.1e-18,633.1e-18,35.19e-15,-11.09e-15,954.5e-18,15.23e-15,71.81e-12,223.5e-9,52.67e-9,-9.107e-9,-689.3e-3,-100e-3,-1.5,-600e-3,3.053e-27,4.328e-27,5e-6
7484,nom,5e-6,100e-3,1.5,700e-3,,-5.204e-15,-18.46e-15,5.847e-15,-16.43e-15,-645.2e-18,644.8e-18,60.25e-15,-43.18e-15,955.2e-18,61.63e-15,687.9e-12,1.715e-6,396.5e-9,-86.15e-9,-689.3e-3,-100e-3,-1.5,-700e-3,23.34e-27,272.8e-27,5e-6
7485,nom,5e-6,100e-3,1.5,800e-3,,-5.206e-15,-28.62e-15,5.863e-15,-11.44e-15,-660.4e-18,658.6e-18,79.55e-15,-67.45e-15,955.6e-18,96.05e-15,3.678e-9,5.867e-6,1.344e-6,-447.6e-9,-689.3e-3,-100e-3,-1.5,-800e-3,79.71e-27,5.008e-24,5e-6
7486,nom,5e-6,100e-3,1.5,900e-3,,-5.208e-15,-29.17e-15,5.884e-15,-10.68e-15,-679.3e-18,675.3e-18,81.14e-15,-69.78e-15,955.9e-18,98.92e-15,10.93e-9,10.76e-6,2.45e-6,-1.281e-6,-689.3e-3,-100e-3,-1.5,-900e-3,146.1e-27,31.95e-24,5e-6
7487,nom,5e-6,100e-3,1.5,1,,-5.209e-15,-28.89e-15,5.91e-15,-10.28e-15,-702.9e-18,695.7e-18,81.19e-15,-70.21e-15,956.1e-18,99.07e-15,22.94e-9,15.26e-6,3.449e-6,-2.585e-6,-689.4e-3,-100e-3,-1.5,-1,206.9e-27,111.3e-24,5e-6
7488,nom,5e-6,100e-3,1.5,1.1,,-5.211e-15,-28.56e-15,5.943e-15,-9.901e-15,-733.1e-18,721.5e-18,81.18e-15,-70.55e-15,956.2e-18,99.07e-15,39.98e-9,19.49e-6,4.37e-6,-4.324e-6,-689.4e-3,-100e-3,-1.5,-1.1,263.9e-27,279.6e-24,5e-6
7489,nom,5e-6,100e-3,1.5,1.2,,-5.214e-15,-28.23e-15,5.987e-15,-9.529e-15,-772.1e-18,754.3e-18,81.18e-15,-70.88e-15,956.3e-18,99.07e-15,62.47e-9,23.56e-6,5.24e-6,-6.477e-6,-689.4e-3,-100e-3,-1.5,-1.2,318.7e-27,578.8e-24,5e-6
7490,nom,5e-6,100e-3,1.5,1.3,,-5.217e-15,-27.9e-15,6.045e-15,-9.162e-15,-822.3e-18,795.7e-18,81.2e-15,-71.22e-15,956.4e-18,99.07e-15,91e-9,27.5e-6,6.069e-6,-9.03e-6,-689.4e-3,-100e-3,-1.5,-1.3,371.6e-27,1.055e-21,5e-6
7491,nom,5e-6,100e-3,1.5,1.4,,-5.221e-15,-27.57e-15,6.116e-15,-8.797e-15,-883.3e-18,844e-18,81.23e-15,-71.55e-15,956.4e-18,99.07e-15,126.3e-9,31.29e-6,6.862e-6,-11.97e-6,-689.4e-3,-100e-3,-1.5,-1.4,422.6e-27,1.76e-21,5e-6
7492,nom,5e-6,100e-3,1.5,1.5,,-5.227e-15,-27.24e-15,6.196e-15,-8.436e-15,-948e-18,889.8e-18,81.28e-15,-71.89e-15,956.5e-18,99.07e-15,169.4e-9,34.95e-6,7.621e-6,-15.28e-6,-689.4e-3,-100e-3,-1.5,-1.5,471.8e-27,2.745e-21,5e-6
7493,nom,5e-6,100e-3,1.5,1.6,,-5.234e-15,-26.9e-15,6.279e-15,-8.075e-15,-1.008e-15,921.8e-18,81.32e-15,-72.23e-15,956.5e-18,99.06e-15,221.6e-9,38.46e-6,8.349e-6,-18.95e-6,-689.4e-3,-100e-3,-1.5,-1.6,519.1e-27,4.066e-21,5e-6
7494,nom,5e-6,100e-3,1.5,1.7,,-5.244e-15,-26.57e-15,6.375e-15,-7.716e-15,-1.069e-15,938.9e-18,81.36e-15,-72.57e-15,956.5e-18,99.06e-15,285.4e-9,41.82e-6,9.05e-6,-22.96e-6,-689.4e-3,-100e-3,-1.5,-1.7,564.6e-27,5.781e-21,5e-6
7495,nom,5e-6,100e-3,1.5,1.8,,-5.259e-15,-26.24e-15,6.509e-15,-7.357e-15,-1.147e-15,947.2e-18,81.42e-15,-72.91e-15,956.5e-18,99.06e-15,365e-9,45.04e-6,9.726e-6,-27.3e-6,-689.4e-3,-100e-3,-1.5,-1.8,608.3e-27,7.946e-21,5e-6
7496,nom,5e-6,100e-3,1.5,1.9,,-5.279e-15,-25.91e-15,6.718e-15,-6.997e-15,-1.265e-15,951.3e-18,81.52e-15,-73.25e-15,956.6e-18,99.06e-15,469.8e-9,48.09e-6,10.38e-6,-31.96e-6,-689.4e-3,-100e-3,-1.5,-1.9,650.3e-27,10.62e-21,5e-6
7497,nom,5e-6,100e-3,1.5,2,,-5.308e-15,-25.58e-15,7.067e-15,-6.634e-15,-1.46e-15,953.4e-18,81.68e-15,-73.59e-15,956.6e-18,99.06e-15,621.5e-9,50.97e-6,11.01e-6,-36.91e-6,-689.5e-3,-100e-3,-1.5,-2,690.7e-27,13.85e-21,5e-6
7498,nom,5e-6,100e-3,1.5,2.1,,-5.352e-15,-25.24e-15,7.671e-15,-6.268e-15,-1.795e-15,954.5e-18,81.97e-15,-73.91e-15,956.6e-18,99.07e-15,877.6e-9,53.62e-6,11.61e-6,-42.14e-6,-689.5e-3,-100e-3,-1.5,-2.1,729.3e-27,17.69e-21,5e-6
7499,nom,5e-6,100e-3,1.5,2.2,,-5.416e-15,-24.91e-15,8.736e-15,-5.895e-15,-2.386e-15,955.2e-18,82.48e-15,-74.2e-15,956.6e-18,99.09e-15,1.392e-6,55.89e-6,12.17e-6,-47.61e-6,-689.5e-3,-100e-3,-1.5,-2.2,766.1e-27,22.18e-21,5e-6
7500,nom,5e-6,100e-3,1.5,2.3,,-5.506e-15,-24.57e-15,10.59e-15,-5.516e-15,-3.416e-15,955.6e-18,83.34e-15,-74.41e-15,956.6e-18,99.16e-15,2.52e-6,57.46e-6,12.66e-6,-53.28e-6,-689.5e-3,-100e-3,-1.5,-2.3,801.1e-27,27.3e-21,5e-6
7501,nom,5e-6,100e-3,1.5,2.4,,-5.623e-15,-24.22e-15,13.65e-15,-5.137e-15,-5.111e-15,955.9e-18,84.73e-15,-74.48e-15,956.6e-18,99.3e-15,4.711e-6,57.92e-6,13.03e-6,-59.05e-6,-689.5e-3,-100e-3,-1.5,-2.4,845e-27,32.99e-21,5e-6
7502,nom,5e-6,100e-3,1.5,2.5,,-5.749e-15,-23.85e-15,18.13e-15,-4.772e-15,-7.599e-15,956.1e-18,86.72e-15,-74.35e-15,956.6e-18,99.55e-15,7.966e-6,57.32e-6,13.28e-6,-64.82e-6,-689.5e-3,-100e-3,-1.5,-2.5,901.3e-27,39.17e-21,5e-6
7503,nom,5e-6,100e-3,1.5,2.6,,-5.854e-15,-23.46e-15,23.8e-15,-4.444e-15,-10.74e-15,956.2e-18,89.15e-15,-73.96e-15,956.6e-18,99.95e-15,11.82e-6,56.1e-6,13.47e-6,-70.49e-6,-689.6e-3,-100e-3,-1.5,-2.6,955.6e-27,45.74e-21,5e-6
7504,nom,5e-6,100e-3,1.5,2.7,,-5.912e-15,-23.06e-15,30e-15,-4.172e-15,-14.19e-15,956.3e-18,91.72e-15,-73.36e-15,956.6e-18,100.4e-15,15.86e-6,54.61e-6,13.62e-6,-76.02e-6,-689.6e-3,-100e-3,-1.5,-2.7,1.008e-24,52.61e-21,5e-6
7505,nom,5e-6,100e-3,1.6,0,,-5.094e-15,311.8e-18,5.677e-15,-34.31e-15,-583.3e-18,583.3e-18,44.63e-15,-9.738e-15,889.7e-18,9.426e-15,1.647e-18,6.627e-15,2.034e-15,-223.3e-18,-689.3e-3,-100e-3,-1.6,-0,95.73e-36,2.85e-42,5e-6
7506,nom,5e-6,100e-3,1.6,100e-3,,-5.094e-15,-356.9e-18,5.682e-15,-31.76e-15,-588.3e-18,588.3e-18,41.45e-15,-9.102e-15,921.7e-18,9.458e-15,33.65e-18,135.3e-15,39.81e-15,-4.49e-15,-689.3e-3,-100e-3,-1.6,-100e-3,1.936e-33,1.189e-39,5e-6
7507,nom,5e-6,100e-3,1.6,200e-3,,-5.094e-15,-896.8e-18,5.687e-15,-29.7e-15,-593.8e-18,593.8e-18,38.87e-15,-8.579e-15,938.9e-18,9.476e-15,686.2e-18,2.758e-12,776.1e-15,-91.5e-15,-689.3e-3,-100e-3,-1.6,-200e-3,39.06e-33,494.5e-39,5e-6
7508,nom,5e-6,100e-3,1.6,300e-3,,-5.094e-15,-1.344e-15,5.693e-15,-27.99e-15,-599.9e-18,599.9e-18,36.73e-15,-8.141e-15,947.2e-18,9.485e-15,13.92e-15,55.72e-12,14.97e-12,-1.856e-12,-689.3e-3,-100e-3,-1.6,-300e-3,781.3e-33,203.3e-36,5e-6
7509,nom,5e-6,100e-3,1.6,400e-3,,-5.094e-15,-1.726e-15,5.7e-15,-26.55e-15,-606.7e-18,606.7e-18,34.94e-15,-7.777e-15,951.2e-18,9.503e-15,275.2e-15,1.084e-9,277.9e-12,-36.69e-12,-689.3e-3,-100e-3,-1.6,-400e-3,15.06e-30,79.47e-33,5e-6
7510,nom,5e-6,100e-3,1.6,500e-3,,-5.094e-15,-2.145e-15,5.708e-15,-25.28e-15,-614.4e-18,614.4e-18,33.54e-15,-7.647e-15,953.3e-18,9.792e-15,4.936e-12,18.34e-9,4.486e-9,-658e-12,-689.3e-3,-100e-3,-1.6,-500e-3,252.3e-30,25.27e-30,5e-6
7511,nom,5e-6,100e-3,1.6,600e-3,,-5.094e-15,-4.144e-15,5.717e-15,-23.47e-15,-623.1e-18,623.1e-18,35.18e-15,-11.09e-15,954.5e-18,15.23e-15,68.52e-12,223.7e-9,52.71e-9,-9.114e-9,-689.3e-3,-100e-3,-1.6,-600e-3,3.055e-27,4.335e-27,5e-6
7512,nom,5e-6,100e-3,1.6,700e-3,,-5.096e-15,-18.46e-15,5.727e-15,-16.43e-15,-633.4e-18,633.1e-18,60.24e-15,-43.18e-15,955.2e-18,61.63e-15,656.1e-12,1.716e-6,396.9e-9,-86.21e-9,-689.3e-3,-100e-3,-1.6,-700e-3,23.35e-27,273.3e-27,5e-6
7513,nom,5e-6,100e-3,1.6,800e-3,,-5.098e-15,-28.62e-15,5.741e-15,-11.44e-15,-646.3e-18,644.8e-18,79.54e-15,-67.45e-15,955.6e-18,96.05e-15,3.505e-9,5.872e-6,1.345e-6,-447.9e-9,-689.3e-3,-100e-3,-1.6,-800e-3,79.77e-27,5.021e-24,5e-6
7514,nom,5e-6,100e-3,1.6,900e-3,,-5.099e-15,-29.17e-15,5.758e-15,-10.68e-15,-661.9e-18,658.6e-18,81.12e-15,-69.78e-15,955.9e-18,98.92e-15,10.4e-9,10.77e-6,2.452e-6,-1.282e-6,-689.3e-3,-100e-3,-1.6,-900e-3,146.2e-27,32.06e-24,5e-6
7515,nom,5e-6,100e-3,1.6,1,,-5.101e-15,-28.89e-15,5.779e-15,-10.28e-15,-681e-18,675.3e-18,81.17e-15,-70.21e-15,956.1e-18,99.07e-15,21.82e-9,15.27e-6,3.452e-6,-2.588e-6,-689.4e-3,-100e-3,-1.6,-1,207.1e-27,111.8e-24,5e-6
7516,nom,5e-6,100e-3,1.6,1.1,,-5.102e-15,-28.56e-15,5.806e-15,-9.902e-15,-704.9e-18,695.8e-18,81.15e-15,-70.54e-15,956.2e-18,99.07e-15,37.97e-9,19.51e-6,4.374e-6,-4.328e-6,-689.4e-3,-100e-3,-1.6,-1.1,264.2e-27,281e-24,5e-6
7517,nom,5e-6,100e-3,1.6,1.2,,-5.104e-15,-28.23e-15,5.84e-15,-9.53e-15,-735.2e-18,721.5e-18,81.14e-15,-70.88e-15,956.3e-18,99.07e-15,59.24e-9,23.59e-6,5.246e-6,-6.483e-6,-689.4e-3,-100e-3,-1.6,-1.2,319e-27,581.9e-24,5e-6
7518,nom,5e-6,100e-3,1.6,1.3,,-5.107e-15,-27.9e-15,5.884e-15,-9.163e-15,-774.5e-18,754.3e-18,81.15e-15,-71.21e-15,956.4e-18,99.07e-15,86.12e-9,27.53e-6,6.077e-6,-9.039e-6,-689.4e-3,-100e-3,-1.6,-1.3,372e-27,1.062e-21,5e-6
7519,nom,5e-6,100e-3,1.6,1.4,,-5.11e-15,-27.57e-15,5.942e-15,-8.799e-15,-825e-18,795.7e-18,81.17e-15,-71.55e-15,956.4e-18,99.07e-15,119.2e-9,31.33e-6,6.871e-6,-11.98e-6,-689.4e-3,-100e-3,-1.6,-1.4,423.1e-27,1.771e-21,5e-6
