Point,Corner,Lx,vb,vd,vg,Pass/Fail,capbd,capbs,cdd,cgb,cgd,cgdo,cgg,cgs,cgso,css,gds,gm,gmbs,id,vth,vb,vd,vg,nid,sfl,l
2191,nom,500e-9,0,2.2,600e-3,,-3.399e-15,-6.256e-15,4.166e-15,-912.5e-18,-766.6e-18,767.9e-18,8.343e-15,-6.664e-15,1.208e-15,12.92e-15,409.6e-9,74.68e-6,21.35e-6,4.123e-6,560.4e-3,0,2.2,600e-3,1.064e-24,120.7e-21,500e-9
2192,nom,500e-9,0,2.2,700e-3,,-3.399e-15,-6.492e-15,4.173e-15,-527.5e-18,-772.3e-18,773.8e-18,9.495e-15,-8.196e-15,1.209e-15,14.69e-15,1.203e-6,193.2e-6,54.48e-6,17.4e-6,560.4e-3,0,2.2,700e-3,2.741e-24,1.468e-18,500e-9
2193,nom,500e-9,0,2.2,800e-3,,-3.399e-15,-6.466e-15,4.179e-15,-460.6e-18,-778.8e-18,780.4e-18,9.562e-15,-8.323e-15,1.21e-15,14.79e-15,2.176e-6,300.2e-6,83.24e-6,42.21e-6,560.4e-3,0,2.2,800e-3,4.238e-24,5.718e-18,500e-9
2194,nom,500e-9,0,2.2,900e-3,,-3.399e-15,-6.424e-15,4.187e-15,-412.7e-18,-786.2e-18,787.6e-18,9.568e-15,-8.369e-15,1.21e-15,14.79e-15,3.175e-6,389.1e-6,105.9e-6,76.68e-6,560.5e-3,0,2.2,900e-3,5.467e-24,13.11e-18,500e-9
2195,nom,500e-9,0,2.2,1,,-3.399e-15,-6.381e-15,4.195e-15,-366.5e-18,-794.3e-18,795.8e-18,9.572e-15,-8.411e-15,1.21e-15,14.79e-15,4.183e-6,467.9e-6,125.1e-6,119.4e-6,560.6e-3,0,2.2,1,6.544e-24,23.36e-18,500e-9
2196,nom,500e-9,0,2.2,1.1,,-3.399e-15,-6.338e-15,4.205e-15,-321e-18,-803.5e-18,804.9e-18,9.578e-15,-8.453e-15,1.21e-15,14.79e-15,5.203e-6,539.1e-6,141.6e-6,169.6e-6,560.7e-3,0,2.2,1.1,7.507e-24,36.23e-18,500e-9
2197,nom,500e-9,0,2.2,1.2,,-3.4e-15,-6.295e-15,4.215e-15,-276e-18,-814e-18,815.3e-18,9.585e-15,-8.495e-15,1.211e-15,14.79e-15,6.247e-6,603.5e-6,155.9e-6,226.5e-6,560.8e-3,0,2.2,1.2,8.37e-24,51.49e-18,500e-9
2198,nom,500e-9,0,2.2,1.3,,-3.4e-15,-6.252e-15,4.228e-15,-231.6e-18,-826.1e-18,827.3e-18,9.594e-15,-8.536e-15,1.211e-15,14.79e-15,7.325e-6,661.4e-6,168.2e-6,289.4e-6,560.9e-3,0,2.2,1.3,9.14e-24,68.89e-18,500e-9
2199,nom,500e-9,0,2.2,1.4,,-3.4e-15,-6.209e-15,4.242e-15,-187.5e-18,-840.2e-18,841.3e-18,9.606e-15,-8.578e-15,1.211e-15,14.79e-15,8.449e-6,713.3e-6,178.9e-6,357.8e-6,561.1e-3,0,2.2,1.4,9.827e-24,88.15e-18,500e-9
2200,nom,500e-9,0,2.2,1.5,,-3.4e-15,-6.166e-15,4.259e-15,-143.9e-18,-857e-18,857.8e-18,9.62e-15,-8.619e-15,1.211e-15,14.78e-15,9.632e-6,759.9e-6,188e-6,431e-6,561.2e-3,0,2.2,1.5,10.44e-24,109e-18,500e-9
2201,nom,500e-9,0,2.2,1.6,,-3.4e-15,-6.123e-15,4.28e-15,-100.5e-18,-877.2e-18,877.8e-18,9.638e-15,-8.661e-15,1.211e-15,14.78e-15,10.89e-6,801.5e-6,195.9e-6,508.6e-6,561.4e-3,0,2.2,1.6,10.99e-24,131.2e-18,500e-9
2202,nom,500e-9,0,2.2,1.7,,-3.401e-15,-6.08e-15,4.305e-15,-57.46e-18,-902.1e-18,902.5e-18,9.662e-15,-8.702e-15,1.211e-15,14.78e-15,12.23e-6,838.6e-6,202.8e-6,590e-6,561.6e-3,0,2.2,1.7,11.47e-24,154.3e-18,500e-9
2203,nom,500e-9,0,2.2,1.8,,-3.401e-15,-6.037e-15,4.337e-15,-14.67e-18,-933.4e-18,933.5e-18,9.691e-15,-8.743e-15,1.211e-15,14.78e-15,13.68e-6,871.5e-6,208.7e-6,674.9e-6,561.7e-3,0,2.2,1.8,11.9e-24,178.2e-18,500e-9
2204,nom,500e-9,0,2.2,1.9,,-3.401e-15,-5.994e-15,4.378e-15,27.87e-18,-973.5e-18,973.2e-18,9.73e-15,-8.784e-15,1.211e-15,14.78e-15,15.26e-6,900.7e-6,213.9e-6,762.9e-6,561.9e-3,0,2.2,1.9,12.29e-24,202.4e-18,500e-9
2205,nom,500e-9,0,2.2,2,,-3.401e-15,-5.951e-15,4.429e-15,70.18e-18,-1.024e-15,1.023e-15,9.779e-15,-8.825e-15,1.211e-15,14.77e-15,17e-6,926.5e-6,218.4e-6,853.5e-6,562.1e-3,0,2.2,2,12.63e-24,226.9e-18,500e-9
2206,nom,500e-9,0,2.2,2.1,,-3.402e-15,-5.908e-15,4.489e-15,112.3e-18,-1.082e-15,1.081e-15,9.836e-15,-8.866e-15,1.211e-15,14.77e-15,18.91e-6,949.1e-6,222.4e-6,946.5e-6,562.3e-3,0,2.2,2.1,12.93e-24,251.2e-18,500e-9
2207,nom,500e-9,0,2.2,2.2,,-3.402e-15,-5.865e-15,4.545e-15,154.1e-18,-1.137e-15,1.135e-15,9.889e-15,-8.906e-15,1.211e-15,14.77e-15,21.03e-6,968.8e-6,225.9e-6,1.042e-3,562.5e-3,0,2.2,2.2,13.21e-24,275.1e-18,500e-9
2208,nom,500e-9,0,2.2,2.3,,-3.402e-15,-5.822e-15,4.584e-15,195.8e-18,-1.175e-15,1.172e-15,9.926e-15,-8.947e-15,1.211e-15,14.77e-15,23.4e-6,985.9e-6,229e-6,1.139e-3,562.7e-3,0,2.2,2.3,13.45e-24,298.5e-18,500e-9
2209,nom,500e-9,0,2.2,2.4,,-3.402e-15,-5.779e-15,4.607e-15,237.3e-18,-1.196e-15,1.191e-15,9.945e-15,-8.987e-15,1.211e-15,14.77e-15,26.06e-6,1.001e-3,231.9e-6,1.237e-3,562.9e-3,0,2.2,2.4,13.66e-24,321e-18,500e-9
2210,nom,500e-9,0,2.2,2.5,,-3.402e-15,-5.737e-15,4.621e-15,278.5e-18,-1.207e-15,1.2e-15,9.955e-15,-9.027e-15,1.211e-15,14.76e-15,29.06e-6,1.013e-3,234.6e-6,1.337e-3,563.1e-3,0,2.2,2.5,13.85e-24,342.4e-18,500e-9
2211,nom,500e-9,0,2.2,2.6,,-3.402e-15,-5.694e-15,4.631e-15,319.4e-18,-1.214e-15,1.205e-15,9.961e-15,-9.066e-15,1.211e-15,14.76e-15,32.47e-6,1.023e-3,237.1e-6,1.438e-3,563.3e-3,0,2.2,2.6,14.02e-24,362.6e-18,500e-9
2212,nom,500e-9,0,2.2,2.7,,-3.402e-15,-5.651e-15,4.641e-15,360.1e-18,-1.22e-15,1.207e-15,9.965e-15,-9.105e-15,1.211e-15,14.76e-15,36.36e-6,1.031e-3,239.4e-6,1.539e-3,563.5e-3,0,2.2,2.7,14.18e-24,381.3e-18,500e-9
2213,nom,500e-9,0,2.3,0,,-3.364e-15,-5.245e-15,4.101e-15,-2.845e-15,-737.5e-18,737.5e-18,4.714e-15,-1.132e-15,1.132e-15,6.377e-15,22.1e-15,4.959e-12,1.591e-12,159.6e-15,560.3e-3,0,2.3,0,72.62e-33,262.1e-36,500e-9
2214,nom,500e-9,0,2.3,100e-3,,-3.364e-15,-5.245e-15,4.105e-15,-2.676e-15,-741e-18,741e-18,4.586e-15,-1.17e-15,1.17e-15,6.415e-15,496.4e-15,111.4e-12,35.01e-12,3.589e-12,560.3e-3,0,2.3,100e-3,1.624e-30,132.6e-33,500e-9
2215,nom,500e-9,0,2.3,200e-3,,-3.364e-15,-5.245e-15,4.109e-15,-2.534e-15,-744.7e-18,744.7e-18,4.468e-15,-1.19e-15,1.19e-15,6.435e-15,11.08e-12,2.482e-9,763e-12,80.23e-12,560.3e-3,0,2.3,200e-3,35.98e-30,66.27e-30,500e-9
2216,nom,500e-9,0,2.3,300e-3,,-3.364e-15,-5.245e-15,4.113e-15,-2.412e-15,-748.6e-18,748.6e-18,4.362e-15,-1.202e-15,1.2e-15,6.447e-15,240.1e-12,52.97e-9,15.94e-9,1.743e-9,560.3e-3,0,2.3,300e-3,764.1e-30,31.27e-27,500e-9
2217,nom,500e-9,0,2.3,400e-3,,-3.364e-15,-5.255e-15,4.117e-15,-2.296e-15,-752.9e-18,752.9e-18,4.3e-15,-1.251e-15,1.205e-15,6.506e-15,4.603e-9,959.6e-9,282.7e-9,33.77e-9,560.3e-3,0,2.3,400e-3,13.78e-27,11.59e-24,500e-9
2218,nom,500e-9,0,2.3,500e-3,,-3.364e-15,-5.427e-15,4.121e-15,-2.003e-15,-757.3e-18,757.5e-18,4.896e-15,-2.135e-15,1.207e-15,7.562e-15,61.4e-9,11.78e-6,3.409e-6,482.2e-9,560.3e-3,0,2.3,500e-3,168.5e-27,2.131e-21,500e-9
2219,nom,500e-9,0,2.3,600e-3,,-3.364e-15,-6.256e-15,4.126e-15,-913.3e-18,-761.2e-18,762.5e-18,8.338e-15,-6.664e-15,1.208e-15,12.92e-15,409.6e-9,75.28e-6,21.51e-6,4.167e-6,560.3e-3,0,2.3,600e-3,1.073e-24,123.4e-21,500e-9
2220,nom,500e-9,0,2.3,700e-3,,-3.364e-15,-6.492e-15,4.132e-15,-528.9e-18,-766.3e-18,767.9e-18,9.489e-15,-8.194e-15,1.209e-15,14.69e-15,1.201e-6,194.2e-6,54.72e-6,17.52e-6,560.3e-3,0,2.3,700e-3,2.754e-24,1.496e-18,500e-9
2221,nom,500e-9,0,2.3,800e-3,,-3.364e-15,-6.465e-15,4.138e-15,-462e-18,-772.3e-18,773.8e-18,9.556e-15,-8.322e-15,1.21e-15,14.79e-15,2.167e-6,301.2e-6,83.47e-6,42.44e-6,560.4e-3,0,2.3,800e-3,4.251e-24,5.812e-18,500e-9
2222,nom,500e-9,0,2.3,900e-3,,-3.364e-15,-6.424e-15,4.145e-15,-414.2e-18,-778.9e-18,780.4e-18,9.561e-15,-8.368e-15,1.21e-15,14.79e-15,3.154e-6,390.1e-6,106.2e-6,77.02e-6,560.5e-3,0,2.3,900e-3,5.48e-24,13.29e-18,500e-9
2223,nom,500e-9,0,2.3,1,,-3.365e-15,-6.381e-15,4.152e-15,-367.9e-18,-786.2e-18,787.7e-18,9.564e-15,-8.41e-15,1.21e-15,14.79e-15,4.143e-6,468.9e-6,125.3e-6,119.9e-6,560.6e-3,0,2.3,1,6.557e-24,23.66e-18,500e-9
2224,nom,500e-9,0,2.3,1.1,,-3.365e-15,-6.338e-15,4.161e-15,-322.4e-18,-794.4e-18,795.8e-18,9.568e-15,-8.452e-15,1.21e-15,14.79e-15,5.139e-6,540.2e-6,141.8e-6,170.2e-6,560.7e-3,0,2.3,1.1,7.52e-24,36.66e-18,500e-9
2225,nom,500e-9,0,2.3,1.2,,-3.365e-15,-6.295e-15,4.17e-15,-277.5e-18,-803.6e-18,804.9e-18,9.574e-15,-8.493e-15,1.211e-15,14.79e-15,6.149e-6,604.5e-6,156.1e-6,227.2e-6,560.8e-3,0,2.3,1.2,8.382e-24,52.07e-18,500e-9
2226,nom,500e-9,0,2.3,1.3,,-3.365e-15,-6.252e-15,4.181e-15,-233e-18,-814.1e-18,815.4e-18,9.582e-15,-8.535e-15,1.211e-15,14.79e-15,7.184e-6,662.4e-6,168.4e-6,290.2e-6,560.9e-3,0,2.3,1.3,9.152e-24,69.62e-18,500e-9
2227,nom,500e-9,0,2.3,1.4,,-3.365e-15,-6.209e-15,4.193e-15,-189e-18,-826.2e-18,827.4e-18,9.592e-15,-8.576e-15,1.211e-15,14.78e-15,8.254e-6,714.5e-6,179.1e-6,358.6e-6,561e-3,0,2.3,1.4,9.839e-24,89.06e-18,500e-9
2228,nom,500e-9,0,2.3,1.5,,-3.365e-15,-6.166e-15,4.208e-15,-145.3e-18,-840.3e-18,841.3e-18,9.604e-15,-8.618e-15,1.211e-15,14.78e-15,9.369e-6,761.1e-6,188.2e-6,432e-6,561.2e-3,0,2.3,1.5,10.45e-24,110.1e-18,500e-9
2229,nom,500e-9,0,2.3,1.6,,-3.366e-15,-6.123e-15,4.225e-15,-102e-18,-857.1e-18,857.9e-18,9.618e-15,-8.659e-15,1.211e-15,14.78e-15,10.54e-6,802.7e-6,196.1e-6,509.7e-6,561.4e-3,0,2.3,1.6,11e-24,132.4e-18,500e-9
2230,nom,500e-9,0,2.3,1.7,,-3.366e-15,-6.08e-15,4.246e-15,-58.92e-18,-877.3e-18,878e-18,9.637e-15,-8.701e-15,1.211e-15,14.78e-15,11.79e-6,839.9e-6,203e-6,591.2e-6,561.5e-3,0,2.3,1.7,11.48e-24,155.8e-18,500e-9
2231,nom,500e-9,0,2.3,1.8,,-3.366e-15,-6.037e-15,4.271e-15,-16.13e-18,-902.2e-18,902.6e-18,9.66e-15,-8.742e-15,1.211e-15,14.78e-15,13.12e-6,873e-6,208.9e-6,676.2e-6,561.7e-3,0,2.3,1.8,11.91e-24,179.9e-18,500e-9
2232,nom,500e-9,0,2.3,1.9,,-3.366e-15,-5.994e-15,4.303e-15,26.42e-18,-933.6e-18,933.7e-18,9.69e-15,-8.783e-15,1.211e-15,14.78e-15,14.56e-6,902.3e-6,214.1e-6,764.3e-6,561.9e-3,0,2.3,1.9,12.3e-24,204.4e-18,500e-9
2233,nom,500e-9,0,2.3,2,,-3.367e-15,-5.951e-15,4.344e-15,68.73e-18,-973.7e-18,973.5e-18,9.729e-15,-8.824e-15,1.211e-15,14.77e-15,16.12e-6,928.2e-6,218.6e-6,855.2e-6,562.1e-3,0,2.3,2,12.64e-24,229.1e-18,500e-9
2234,nom,500e-9,0,2.3,2.1,,-3.367e-15,-5.908e-15,4.395e-15,110.8e-18,-1.024e-15,1.024e-15,9.778e-15,-8.864e-15,1.211e-15,14.77e-15,17.82e-6,951e-6,222.6e-6,948.4e-6,562.3e-3,0,2.3,2.1,12.95e-24,253.6e-18,500e-9
2235,nom,500e-9,0,2.3,2.2,,-3.367e-15,-5.865e-15,4.455e-15,152.7e-18,-1.083e-15,1.081e-15,9.835e-15,-8.905e-15,1.211e-15,14.77e-15,19.69e-6,970.9e-6,226.1e-6,1.044e-3,562.4e-3,0,2.3,2.2,13.22e-24,277.8e-18,500e-9
2236,nom,500e-9,0,2.3,2.3,,-3.367e-15,-5.822e-15,4.51e-15,194.4e-18,-1.137e-15,1.135e-15,9.889e-15,-8.945e-15,1.211e-15,14.77e-15,21.77e-6,988.2e-6,229.3e-6,1.141e-3,562.6e-3,0,2.3,2.3,13.46e-24,301.5e-18,500e-9
2237,nom,500e-9,0,2.3,2.4,,-3.367e-15,-5.779e-15,4.55e-15,235.9e-18,-1.175e-15,1.172e-15,9.925e-15,-8.986e-15,1.211e-15,14.76e-15,24.07e-6,1.003e-3,232.2e-6,1.239e-3,562.8e-3,0,2.3,2.4,13.67e-24,324.3e-18,500e-9
2238,nom,500e-9,0,2.3,2.5,,-3.367e-15,-5.736e-15,4.572e-15,277.1e-18,-1.196e-15,1.191e-15,9.944e-15,-9.026e-15,1.211e-15,14.76e-15,26.65e-6,1.016e-3,234.8e-6,1.34e-3,563e-3,0,2.3,2.5,13.86e-24,346e-18,500e-9
2239,nom,500e-9,0,2.3,2.6,,-3.367e-15,-5.694e-15,4.585e-15,318.2e-18,-1.207e-15,1.2e-15,9.954e-15,-9.066e-15,1.211e-15,14.76e-15,29.55e-6,1.026e-3,237.3e-6,1.441e-3,563.3e-3,0,2.3,2.6,14.03e-24,366.6e-18,500e-9
2240,nom,500e-9,0,2.3,2.7,,-3.367e-15,-5.651e-15,4.595e-15,359e-18,-1.213e-15,1.205e-15,9.959e-15,-9.105e-15,1.211e-15,14.76e-15,32.83e-6,1.035e-3,239.7e-6,1.543e-3,563.5e-3,0,2.3,2.7,14.18e-24,385.7e-18,500e-9
2241,nom,500e-9,0,2.4,0,,-3.331e-15,-5.245e-15,4.065e-15,-2.845e-15,-734.3e-18,734.3e-18,4.711e-15,-1.132e-15,1.132e-15,6.377e-15,22.13e-15,5.028e-12,1.612e-12,161.9e-15,560.3e-3,0,2.4,0,73.61e-33,269e-36,500e-9
2242,nom,500e-9,0,2.4,100e-3,,-3.331e-15,-5.245e-15,4.068e-15,-2.676e-15,-737.5e-18,737.5e-18,4.583e-15,-1.17e-15,1.17e-15,6.415e-15,497.2e-15,113e-12,35.47e-12,3.643e-12,560.3e-3,0,2.4,100e-3,1.646e-30,136.1e-33,500e-9
2243,nom,500e-9,0,2.4,200e-3,,-3.331e-15,-5.245e-15,4.072e-15,-2.534e-15,-741e-18,741e-18,4.465e-15,-1.19e-15,1.19e-15,6.435e-15,11.1e-12,2.516e-9,773.1e-12,81.42e-12,560.3e-3,0,2.4,200e-3,36.47e-30,68e-30,500e-9
2244,nom,500e-9,0,2.4,300e-3,,-3.331e-15,-5.245e-15,4.075e-15,-2.412e-15,-744.7e-18,744.7e-18,4.358e-15,-1.202e-15,1.2e-15,6.447e-15,240.5e-12,53.7e-9,16.15e-9,1.769e-9,560.3e-3,0,2.4,300e-3,774.5e-30,32.08e-27,500e-9
2245,nom,500e-9,0,2.4,400e-3,,-3.331e-15,-5.255e-15,4.079e-15,-2.296e-15,-748.6e-18,748.6e-18,4.296e-15,-1.251e-15,1.205e-15,6.506e-15,4.61e-9,972.6e-9,286.3e-9,34.27e-9,560.3e-3,0,2.4,400e-3,13.96e-27,11.89e-24,500e-9
2246,nom,500e-9,0,2.4,500e-3,,-3.331e-15,-5.428e-15,4.084e-15,-2.003e-15,-752.7e-18,752.9e-18,4.891e-15,-2.136e-15,1.207e-15,7.563e-15,61.46e-9,11.92e-6,3.448e-6,488.9e-9,560.3e-3,0,2.4,500e-3,170.4e-27,2.185e-21,500e-9
2247,nom,500e-9,0,2.4,600e-3,,-3.331e-15,-6.256e-15,4.088e-15,-914.2e-18,-756.2e-18,757.5e-18,8.334e-15,-6.664e-15,1.208e-15,12.92e-15,409.6e-9,75.87e-6,21.67e-6,4.212e-6,560.3e-3,0,2.4,600e-3,1.081e-24,126.2e-21,500e-9
2248,nom,500e-9,0,2.4,700e-3,,-3.331e-15,-6.492e-15,4.093e-15,-530.3e-18,-760.9e-18,762.5e-18,9.484e-15,-8.193e-15,1.209e-15,14.68e-15,1.199e-6,195.1e-6,54.95e-6,17.66e-6,560.3e-3,0,2.4,700e-3,2.766e-24,1.524e-18,500e-9
2249,nom,500e-9,0,2.4,800e-3,,-3.331e-15,-6.465e-15,4.099e-15,-463.4e-18,-766.3e-18,767.9e-18,9.55e-15,-8.32e-15,1.21e-15,14.78e-15,2.159e-6,302.2e-6,83.71e-6,42.69e-6,560.4e-3,0,2.4,800e-3,4.264e-24,5.904e-18,500e-9
2250,nom,500e-9,0,2.4,900e-3,,-3.331e-15,-6.423e-15,4.105e-15,-415.6e-18,-772.3e-18,773.9e-18,9.554e-15,-8.366e-15,1.21e-15,14.79e-15,3.136e-6,391.1e-6,106.4e-6,77.37e-6,560.4e-3,0,2.4,900e-3,5.493e-24,13.48e-18,500e-9
2251,nom,500e-9,0,2.4,1,,-3.331e-15,-6.381e-15,4.112e-15,-369.4e-18,-778.9e-18,780.4e-18,9.556e-15,-8.408e-15,1.21e-15,14.79e-15,4.109e-6,469.9e-6,125.5e-6,120.3e-6,560.5e-3,0,2.4,1,6.569e-24,23.96e-18,500e-9
2252,nom,500e-9,0,2.4,1.1,,-3.332e-15,-6.338e-15,4.119e-15,-323.9e-18,-786.3e-18,787.7e-18,9.56e-15,-8.45e-15,1.21e-15,14.79e-15,5.083e-6,541.1e-6,142e-6,170.7e-6,560.6e-3,0,2.4,1.1,7.532e-24,37.09e-18,500e-9
2253,nom,500e-9,0,2.4,1.2,,-3.332e-15,-6.295e-15,4.128e-15,-278.9e-18,-794.5e-18,795.8e-18,9.565e-15,-8.492e-15,1.211e-15,14.79e-15,6.064e-6,605.5e-6,156.3e-6,227.8e-6,560.7e-3,0,2.4,1.2,8.394e-24,52.64e-18,500e-9
2254,nom,500e-9,0,2.4,1.3,,-3.332e-15,-6.252e-15,4.137e-15,-234.5e-18,-803.7e-18,805e-18,9.572e-15,-8.533e-15,1.211e-15,14.78e-15,7.062e-6,663.5e-6,168.6e-6,290.9e-6,560.9e-3,0,2.4,1.3,9.164e-24,70.34e-18,500e-9
2255,nom,500e-9,0,2.4,1.4,,-3.332e-15,-6.209e-15,4.148e-15,-190.4e-18,-814.2e-18,815.4e-18,9.58e-15,-8.575e-15,1.211e-15,14.78e-15,8.086e-6,715.5e-6,179.3e-6,359.5e-6,561e-3,0,2.4,1.4,9.851e-24,89.94e-18,500e-9
2256,nom,500e-9,0,2.4,1.5,,-3.332e-15,-6.166e-15,4.16e-15,-146.8e-18,-826.3e-18,827.4e-18,9.59e-15,-8.616e-15,1.211e-15,14.78e-15,9.145e-6,762.2e-6,188.4e-6,432.9e-6,561.2e-3,0,2.4,1.5,10.46e-24,111.1e-18,500e-9
2257,nom,500e-9,0,2.4,1.6,,-3.332e-15,-6.123e-15,4.175e-15,-103.4e-18,-840.4e-18,841.4e-18,9.602e-15,-8.658e-15,1.211e-15,14.78e-15,10.25e-6,803.9e-6,196.3e-6,510.7e-6,561.3e-3,0,2.4,1.6,11.01e-24,133.7e-18,500e-9
2258,nom,500e-9,0,2.4,1.7,,-3.333e-15,-6.08e-15,4.192e-15,-60.36e-18,-857.2e-18,858e-18,9.617e-15,-8.699e-15,1.211e-15,14.78e-15,11.41e-6,841.1e-6,203.2e-6,592.4e-6,561.5e-3,0,2.4,1.7,11.49e-24,157.2e-18,500e-9
2259,nom,500e-9,0,2.4,1.8,,-3.333e-15,-6.036e-15,4.213e-15,-17.58e-18,-877.5e-18,878.1e-18,9.635e-15,-8.74e-15,1.211e-15,14.78e-15,12.64e-6,874.3e-6,209.1e-6,677.5e-6,561.7e-3,0,2.4,1.8,11.93e-24,181.5e-18,500e-9
2260,nom,500e-9,0,2.4,1.9,,-3.333e-15,-5.993e-15,4.238e-15,24.97e-18,-902.4e-18,902.8e-18,9.659e-15,-8.781e-15,1.211e-15,14.77e-15,13.96e-6,903.7e-6,214.3e-6,765.8e-6,561.8e-3,0,2.4,1.9,12.31e-24,206.2e-18,500e-9
2261,nom,500e-9,0,2.4,2,,-3.333e-15,-5.95e-15,4.27e-15,67.28e-18,-933.9e-18,934e-18,9.689e-15,-8.822e-15,1.211e-15,14.77e-15,15.38e-6,929.8e-6,218.8e-6,856.7e-6,562e-3,0,2.4,2,12.65e-24,231.1e-18,500e-9
2262,nom,500e-9,0,2.4,2.1,,-3.334e-15,-5.907e-15,4.311e-15,109.4e-18,-974e-18,973.7e-18,9.728e-15,-8.863e-15,1.211e-15,14.77e-15,16.91e-6,952.7e-6,222.8e-6,950.1e-6,562.2e-3,0,2.4,2.1,12.96e-24,255.9e-18,500e-9
2263,nom,500e-9,0,2.4,2.2,,-3.334e-15,-5.864e-15,4.363e-15,151.3e-18,-1.025e-15,1.024e-15,9.777e-15,-8.904e-15,1.211e-15,14.77e-15,18.59e-6,972.8e-6,226.3e-6,1.046e-3,562.4e-3,0,2.4,2.2,13.23e-24,280.4e-18,500e-9
2264,nom,500e-9,0,2.4,2.3,,-3.334e-15,-5.822e-15,4.422e-15,193e-18,-1.083e-15,1.082e-15,9.834e-15,-8.944e-15,1.211e-15,14.76e-15,20.42e-6,990.3e-6,229.5e-6,1.143e-3,562.6e-3,0,2.4,2.3,13.47e-24,304.3e-18,500e-9
2265,nom,500e-9,0,2.4,2.4,,-3.334e-15,-5.779e-15,4.478e-15,234.5e-18,-1.138e-15,1.136e-15,9.888e-15,-8.985e-15,1.211e-15,14.76e-15,22.45e-6,1.005e-3,232.4e-6,1.242e-3,562.8e-3,0,2.4,2.4,13.68e-24,327.4e-18,500e-9
2266,nom,500e-9,0,2.4,2.5,,-3.334e-15,-5.736e-15,4.516e-15,275.8e-18,-1.175e-15,1.172e-15,9.924e-15,-9.025e-15,1.211e-15,14.76e-15,24.69e-6,1.018e-3,235.1e-6,1.342e-3,563e-3,0,2.4,2.5,13.87e-24,349.4e-18,500e-9
2267,nom,500e-9,0,2.4,2.6,,-3.334e-15,-5.693e-15,4.538e-15,316.9e-18,-1.195e-15,1.191e-15,9.943e-15,-9.065e-15,1.211e-15,14.76e-15,27.2e-6,1.029e-3,237.6e-6,1.444e-3,563.2e-3,0,2.4,2.6,14.04e-24,370.3e-18,500e-9
2268,nom,500e-9,0,2.4,2.7,,-3.334e-15,-5.651e-15,4.551e-15,357.8e-18,-1.206e-15,1.2e-15,9.953e-15,-9.104e-15,1.211e-15,14.76e-15,30e-6,1.038e-3,240e-6,1.546e-3,563.4e-3,0,2.4,2.7,14.19e-24,389.7e-18,500e-9
2269,nom,500e-9,0,2.5,0,,-3.299e-15,-5.245e-15,4.03e-15,-2.845e-15,-731.2e-18,731.2e-18,4.708e-15,-1.132e-15,1.132e-15,6.377e-15,22.17e-15,5.097e-12,1.633e-12,164.4e-15,560.3e-3,0,2.5,0,74.61e-33,275.9e-36,500e-9
2270,nom,500e-9,0,2.5,100e-3,,-3.299e-15,-5.245e-15,4.033e-15,-2.676e-15,-734.3e-18,734.3e-18,4.58e-15,-1.17e-15,1.17e-15,6.415e-15,498.1e-15,114.5e-12,35.93e-12,3.698e-12,560.3e-3,0,2.5,100e-3,1.668e-30,139.6e-33,500e-9
2271,nom,500e-9,0,2.5,200e-3,,-3.299e-15,-5.245e-15,4.037e-15,-2.534e-15,-737.5e-18,737.5e-18,4.461e-15,-1.19e-15,1.19e-15,6.435e-15,11.12e-12,2.55e-9,783.1e-12,82.66e-12,560.3e-3,0,2.5,200e-3,36.96e-30,69.75e-30,500e-9
2272,nom,500e-9,0,2.5,300e-3,,-3.299e-15,-5.245e-15,4.04e-15,-2.412e-15,-741e-18,741e-18,4.355e-15,-1.202e-15,1.2e-15,6.447e-15,240.9e-12,54.43e-9,16.36e-9,1.796e-9,560.3e-3,0,2.5,300e-3,784.9e-30,32.9e-27,500e-9
2273,nom,500e-9,0,2.5,400e-3,,-3.299e-15,-5.255e-15,4.044e-15,-2.296e-15,-744.7e-18,744.7e-18,4.292e-15,-1.251e-15,1.205e-15,6.506e-15,4.617e-9,985.6e-9,290e-9,34.79e-9,560.3e-3,0,2.5,400e-3,14.15e-27,12.2e-24,500e-9
2274,nom,500e-9,0,2.5,500e-3,,-3.299e-15,-5.428e-15,4.048e-15,-2.003e-15,-748.4e-18,748.6e-18,4.888e-15,-2.136e-15,1.207e-15,7.564e-15,61.53e-9,12.06e-6,3.486e-6,495.8e-9,560.3e-3,0,2.5,500e-3,172.4e-27,2.239e-21,500e-9
2275,nom,500e-9,0,2.5,600e-3,,-3.299e-15,-6.256e-15,4.052e-15,-915e-18,-751.6e-18,752.9e-18,8.33e-15,-6.664e-15,1.208e-15,12.92e-15,409.6e-9,76.47e-6,21.83e-6,4.258e-6,560.3e-3,0,2.5,600e-3,1.089e-24,128.9e-21,500e-9
2276,nom,500e-9,0,2.5,700e-3,,-3.299e-15,-6.491e-15,4.057e-15,-531.7e-18,-755.9e-18,757.5e-18,9.479e-15,-8.191e-15,1.209e-15,14.68e-15,1.197e-6,196e-6,55.18e-6,17.8e-6,560.3e-3,0,2.5,700e-3,2.779e-24,1.551e-18,500e-9
